aufschläare	to saunter off, to shuffle off. 	https://ereimer.net/plautdietsch/pddefns.htm#aufschl%C3%A4are
aufschlape	to drag away. 	https://ereimer.net/plautdietsch/pddefns.htm#aufschlape
aufschliepe	to hone down, to grind off. 	https://ereimer.net/plautdietsch/pddefns.htm#aufschliepe
aufschliete	to remove the pointed ends from green beans of peas. 	https://ereimer.net/plautdietsch/pddefns.htm#aufschliete
aufschmaunte	to skim off the cream, separate cream from milk. 	https://ereimer.net/plautdietsch/pddefns.htm#aufschmaunte
aufschmelte	to melt off. 	https://ereimer.net/plautdietsch/pddefns.htm#aufschmelte
aufschneare	to tie or bind off, like a tourniquet. 	https://ereimer.net/plautdietsch/pddefns.htm#aufschneare
Aufschnett	m. (pl: e) a paragraph, an excerpt, a selection, a reading, a segment, a piece that has been cut off. 	https://ereimer.net/plautdietsch/pddefns.htm#Aufschnett
aufschniede	to cut off, to shear off, to sever. 	https://ereimer.net/plautdietsch/pddefns.htm#aufschniede
aufschnütse	to snub. 	https://ereimer.net/plautdietsch/pddefns.htm#aufschn%C3%BCtse
aufschobbe	to shrug off, to shirk. 	https://ereimer.net/plautdietsch/pddefns.htm#aufschobbe
aufschräde	to pace off. 	https://ereimer.net/plautdietsch/pddefns.htm#aufschr%C3%A4de
Aufschreft	f. (pl: e) transcription. 	https://ereimer.net/plautdietsch/pddefns.htm#Aufschreft
aufschriewe	to copy by hand, to transcribe. 	https://ereimer.net/plautdietsch/pddefns.htm#aufschriewe
aufschrope	to scrape off, abrade. 	https://ereimer.net/plautdietsch/pddefns.htm#aufschrope
aufschrüwe	to turn off, like a tap. 	https://ereimer.net/plautdietsch/pddefns.htm#aufschr%C3%BCwe
Aufschü	m. aversion, abhorrence, trepidation. 	https://ereimer.net/plautdietsch/pddefns.htm#Aufsch%C3%BC
aufschüme	to skim off the foam. 	https://ereimer.net/plautdietsch/pddefns.htm#aufsch%C3%BCme
aufschüwe	to push away, spurn, scorn. 	https://ereimer.net/plautdietsch/pddefns.htm#aufsch%C3%BCwe
aufschwiene	to do a sloppy job, to slough off. 	https://ereimer.net/plautdietsch/pddefns.htm#aufschwiene
Aufsejcht	f. (pl: e) purpose, objective, intention. 	https://ereimer.net/plautdietsch/pddefns.htm#Aufsejcht
aufsejchtijch	deliberately, intentionally, purposely. 	https://ereimer.net/plautdietsch/pddefns.htm#aufsejchtijch
aufsenje	to singe off, to burn. 	https://ereimer.net/plautdietsch/pddefns.htm#aufsenje
aufsette	to dismount. 	https://ereimer.net/plautdietsch/pddefns.htm#aufsette
aufsiee	to pour liquid through a sieve. 	https://ereimer.net/plautdietsch/pddefns.htm#aufsiee
Aufsoag	f. (pl: e) refusal. 	https://ereimer.net/plautdietsch/pddefns.htm#Aufsoag
aufsondre	to separate, segragate, seclude, sequester, isolate, quarantine. 	https://ereimer.net/plautdietsch/pddefns.htm#aufsondre
Aufsondrung	(pl: e) separation, seclusion, segregation, isolation, quarantine. 	https://ereimer.net/plautdietsch/pddefns.htm#Aufsondrung
aufspeele	to rinse off. 	https://ereimer.net/plautdietsch/pddefns.htm#aufspeele
aufspoare	see aufsondre. 	https://ereimer.net/plautdietsch/pddefns.htm#aufspoare
aufstäakje	to cut off by using a sticking motion. 	https://ereimer.net/plautdietsch/pddefns.htm#aufst%C3%A4akje
aufstankre	to kick off the blankets. 	https://ereimer.net/plautdietsch/pddefns.htm#aufstankre
Aufstaum	m. (pl: e) ancestry, lineage. 	https://ereimer.net/plautdietsch/pddefns.htm#Aufstaum
aufstaume	to descend from, originate from, derive or be derived from. 	https://ereimer.net/plautdietsch/pddefns.htm#aufstaume
aufsteewe	to dust off. 	https://ereimer.net/plautdietsch/pddefns.htm#aufsteewe
aufstemme	to decide by ballot. 	https://ereimer.net/plautdietsch/pddefns.htm#aufstemme
aufstenjle	to remove the stems. 	https://ereimer.net/plautdietsch/pddefns.htm#aufstenjle
aufstiee ('raufstiee)	to step down, alight. 	https://ereimer.net/plautdietsch/pddefns.htm#aufstiee%20%28%27raufstiee%29
aufstoake	to unload a load of hay or sheaves by fork. 	https://ereimer.net/plautdietsch/pddefns.htm#aufstoake
aufstoawe	to die out, die off. 	https://ereimer.net/plautdietsch/pddefns.htm#aufstoawe
aufstreepe	to denude, to strip off, to flay. 	https://ereimer.net/plautdietsch/pddefns.htm#aufstreepe
auftäkjne	to leave a visible impression or mark, like a footprint in the sand. 	https://ereimer.net/plautdietsch/pddefns.htm#auft%C3%A4kjne
aufteeme	to unbridle. 	https://ereimer.net/plautdietsch/pddefns.htm#aufteeme
auftiene	to fence off. 	https://ereimer.net/plautdietsch/pddefns.htm#auftiene
auftole	pay back, repay. 	https://ereimer.net/plautdietsch/pddefns.htm#auftole
auftrakje	to subtract; to remove clothing; to grow pale. 	https://ereimer.net/plautdietsch/pddefns.htm#auftrakje
auftrane	to separate from, to cut a seam. 	https://ereimer.net/plautdietsch/pddefns.htm#auftrane
Auftrett	f. (pl: e) outhouse, urinal, backhouse, toilet; see Bekjhüss, Hieskje. 	https://ereimer.net/plautdietsch/pddefns.htm#Auftrett
aufwäare	to fend off, parry, defend. 	https://ereimer.net/plautdietsch/pddefns.htm#aufw%C3%A4are
aufwakjsle	to change off, to take turns, alternate, interchange, diversify. 	https://ereimer.net/plautdietsch/pddefns.htm#aufwakjsle
aufwane	to overcome a habit, to wean. 	https://ereimer.net/plautdietsch/pddefns.htm#aufwane
aufwarje	throttle, strangle, choke. 	https://ereimer.net/plautdietsch/pddefns.htm#aufwarje
aufwausche	to wash off. 	https://ereimer.net/plautdietsch/pddefns.htm#aufwausche
aufwekjle	uncoil, unwind. 	https://ereimer.net/plautdietsch/pddefns.htm#aufwekjle
aufwesche	to wipe off. 	https://ereimer.net/plautdietsch/pddefns.htm#aufwesche
aufwiese	to show off, to be ostentatious. 	https://ereimer.net/plautdietsch/pddefns.htm#aufwiese
Au'gust	August. 	https://ereimer.net/plautdietsch/pddefns.htm#Au%27gust
aul	already, by now, by this time, as far as, yet. 	https://ereimer.net/plautdietsch/pddefns.htm#aul
aula	all, everyone, all done, all gone. 	https://ereimer.net/plautdietsch/pddefns.htm#aula
auladinjs	really, indeed, of course, to be sure. 	https://ereimer.net/plautdietsch/pddefns.htm#auladinjs
aulatoop	altogether. 	https://ereimer.net/plautdietsch/pddefns.htm#aulatoop
aula(t)wäajes	everywhere, all over. 	https://ereimer.net/plautdietsch/pddefns.htm#aula%28t%29w%C3%A4ajes
auldoagsch	daily, work a day. 	https://ereimer.net/plautdietsch/pddefns.htm#auldoagsch
auldoagsche Kjleeda	every day working clothes. 	https://ereimer.net/plautdietsch/pddefns.htm#auldoagsche%20Kjleeda
aule	all, everyone. 	https://ereimer.net/plautdietsch/pddefns.htm#aule
Aulebausta	alabaster. 	https://ereimer.net/plautdietsch/pddefns.htm#Aulebausta
au'leen	alone, single, unmarried, without family or dependents. 	https://ereimer.net/plautdietsch/pddefns.htm#au%27leen
aulemaun	everyone, every Tom, Dick and Harry. 	https://ereimer.net/plautdietsch/pddefns.htm#aulemaun
aulemol	at any rate. 	https://ereimer.net/plautdietsch/pddefns.htm#aulemol
aulenthaulwe	in any even, anyway. 	https://ereimer.net/plautdietsch/pddefns.htm#aulenthaulwe
aulerhaunt , aulahaunt	all kinds, all sorts. 	https://ereimer.net/plautdietsch/pddefns.htm#aulerhaunt%20%2C%20aulahaunt
aules	see aula. 	https://ereimer.net/plautdietsch/pddefns.htm#aules
Aulfenbeen	ivory. 	https://ereimer.net/plautdietsch/pddefns.htm#Aulfenbeen
auljemeen	generally, commonly, together, public. 	https://ereimer.net/plautdietsch/pddefns.htm#auljemeen
Auljemeenheit	generality, commonality. 	https://ereimer.net/plautdietsch/pddefns.htm#Auljemeenheit
auljewoa	see opp auljewoa. 	https://ereimer.net/plautdietsch/pddefns.htm#auljewoa
aulkje	to speed, to run around wildly. 	https://ereimer.net/plautdietsch/pddefns.htm#aulkje
Aulmacht	f. omnipotance. 	https://ereimer.net/plautdietsch/pddefns.htm#Aulmacht
aulmajchtijch	almighty, omnipotent. 	https://ereimer.net/plautdietsch/pddefns.htm#aulmajchtijch
aulmälijch	gradually. 	https://ereimer.net/plautdietsch/pddefns.htm#aulm%C3%A4lijch
Aulmaunsfrint	a friend to everyone. 	https://ereimer.net/plautdietsch/pddefns.htm#Aulmaunsfrint
Aulmoose	f. alms, gifts for the poor. 	https://ereimer.net/plautdietsch/pddefns.htm#Aulmoose
Aulpenkjreita	a medicinal concoction purportedly concocted from herbs from the Alps. It contained alcohol. 	https://ereimer.net/plautdietsch/pddefns.htm#Aulpenkjreita
Aulpenroos	f. rhododendrum. 	https://ereimer.net/plautdietsch/pddefns.htm#Aulpenroos
aulsoo	so, as a result, therefore. 	https://ereimer.net/plautdietsch/pddefns.htm#aulsoo
aultoomol	everyone, altogether, the whole lot. 	https://ereimer.net/plautdietsch/pddefns.htm#aultoomol
aulwada	again! (emphatic). 	https://ereimer.net/plautdietsch/pddefns.htm#aulwada
aulweetent	omniscient. 	https://ereimer.net/plautdietsch/pddefns.htm#aulweetent
aum	short for aun däm, on the, at the point of. 	https://ereimer.net/plautdietsch/pddefns.htm#aum
aum dollste(n)	hardest, most. 	https://ereimer.net/plautdietsch/pddefns.htm#aum%20dollste%28n%29
aum Enj	reached the end of patience, frustrated, at the terminal, at the point of indecision. 	https://ereimer.net/plautdietsch/pddefns.htm#aum%20Enj
aum Läwe bliewe	survive. 	https://ereimer.net/plautdietsch/pddefns.htm#aum%20L%C3%A4we%20bliewe
aum pausse moake	to adjust, modulate. 	https://ereimer.net/plautdietsch/pddefns.htm#aum%20pausse%20moake
aum See	at the seashore, at the seaside. 	https://ereimer.net/plautdietsch/pddefns.htm#aum%20See
Aumboaj	m. promontory, a rise. 	https://ereimer.net/plautdietsch/pddefns.htm#Aumboaj
Aumbolt	m. (pl: s) anvil. 	https://ereimer.net/plautdietsch/pddefns.htm#Aumbolt
Aume	f. a wet nurse. 	https://ereimer.net/plautdietsch/pddefns.htm#Aume
aumple	to gesture wildly, gesticulate, flail the arms and legs. 	https://ereimer.net/plautdietsch/pddefns.htm#aumple
Aumplemaun	m. a puppet at the end of a stick or string that dances; a marionette. 	https://ereimer.net/plautdietsch/pddefns.htm#Aumplemaun
Aumsel	f. a meadow lark, or blackbird. 	https://ereimer.net/plautdietsch/pddefns.htm#Aumsel
Aumt	n. (pl: Amta) office; function, administration, ministry. 	https://ereimer.net/plautdietsch/pddefns.htm#Aumt
Aumt auflaje	resign. 	https://ereimer.net/plautdietsch/pddefns.htm#Aumt%20auflaje
aumtlijch	officially. 	https://ereimer.net/plautdietsch/pddefns.htm#aumtlijch
aumtlijch deene	serve officially. 	https://ereimer.net/plautdietsch/pddefns.htm#aumtlijch%20deene
aun	on, against; used as a prefix as shown in following examples. 	https://ereimer.net/plautdietsch/pddefns.htm#aun
aunäjne	to claim as one's own. 	https://ereimer.net/plautdietsch/pddefns.htm#aun%C3%A4jne
Aunanas	f. (pl: e) pineapple. 	https://ereimer.net/plautdietsch/pddefns.htm#Aunanas
aunbacke	to paste on, to stick on, to affix glue. 	https://ereimer.net/plautdietsch/pddefns.htm#aunbacke
Aunbäda	m. a worshipper. 	https://ereimer.net/plautdietsch/pddefns.htm#Aunb%C3%A4da
aunbäde	to worship, pray, adore, deify, supplicate. 	https://ereimer.net/plautdietsch/pddefns.htm#aunb%C3%A4de
aunbale	to bark at. 	https://ereimer.net/plautdietsch/pddefns.htm#aunbale
aunbelange	pertain to, concern, relate to. 	https://ereimer.net/plautdietsch/pddefns.htm#aunbelange
aunbelkje	to yell at. 	https://ereimer.net/plautdietsch/pddefns.htm#aunbelkje
aunbiete	to take the first bite, to nibble. 	https://ereimer.net/plautdietsch/pddefns.htm#aunbiete
aunbinje	to tether, to tie, to moor, fasten by tying. 	https://ereimer.net/plautdietsch/pddefns.htm#aunbinje
aunbloare	to blare or roar at. 	https://ereimer.net/plautdietsch/pddefns.htm#aunbloare
Aunboajch	m. a small hill. 	https://ereimer.net/plautdietsch/pddefns.htm#Aunboajch
aunboasche	to accost. 	https://ereimer.net/plautdietsch/pddefns.htm#aunboasche
aunbräakje	to break open, to start using from a new container. 	https://ereimer.net/plautdietsch/pddefns.htm#aunbr%C3%A4akje
aunbrelle	to roar at. 	https://ereimer.net/plautdietsch/pddefns.htm#aunbrelle
aunbrenne	for food to burn to the pan. 	https://ereimer.net/plautdietsch/pddefns.htm#aunbrenne
Aunbü	m (pl: s) a building addition. 	https://ereimer.net/plautdietsch/pddefns.htm#Aunb%C3%BC
aunbüare	to start or add to a new farm. 	https://ereimer.net/plautdietsch/pddefns.htm#aunb%C3%BCare
aunbüe	to add a new building. 	https://ereimer.net/plautdietsch/pddefns.htm#aunb%C3%BCe
aunda	usually part of a compound word: {derjchenaunda - mixed up}; {ütenaunda - separated}. 	https://ereimer.net/plautdietsch/pddefns.htm#aunda
Aundacht	devotion, prayers, church service. 	https://ereimer.net/plautdietsch/pddefns.htm#Aundacht
aundajchtijch	attentive(ly). 	https://ereimer.net/plautdietsch/pddefns.htm#aundajchtijch
aundasch	different. 	https://ereimer.net/plautdietsch/pddefns.htm#aundasch
aundasch woare	to change. 	https://ereimer.net/plautdietsch/pddefns.htm#aundasch%20woare
aundatswäaje , aundawäajes	eslewhere, somewhere else. 	https://ereimer.net/plautdietsch/pddefns.htm#aundatsw%C3%A4aje%20%2C%20aundaw%C3%A4ajes
aundawäajes	some place else. 	https://ereimer.net/plautdietsch/pddefns.htm#aundaw%C3%A4ajes
Aundeel	n. a share, portion, part. 	https://ereimer.net/plautdietsch/pddefns.htm#Aundeel
Aundeelsfejlikj	m. a ration. 	https://ereimer.net/plautdietsch/pddefns.htm#Aundeelsfejlikj
aundeene	to give an order or direction, to command. 	https://ereimer.net/plautdietsch/pddefns.htm#aundeene
aundiedent	suggestive. 	https://ereimer.net/plautdietsch/pddefns.htm#aundiedent
aundoone	to inflict. 	https://ereimer.net/plautdietsch/pddefns.htm#aundoone
aundra	m. another, a different one. 	https://ereimer.net/plautdietsch/pddefns.htm#aundra
aundre	(pl) others. 	https://ereimer.net/plautdietsch/pddefns.htm#aundre
aundreie	to turn on, to switch on, to compel someone to accept something. 	https://ereimer.net/plautdietsch/pddefns.htm#aundreie
aundret	n. something else, something other than. 	https://ereimer.net/plautdietsch/pddefns.htm#aundret
aunerkjanne	to recognize, acknowledge. 	https://ereimer.net/plautdietsch/pddefns.htm#aunerkjanne
aunfange	to begin, to start, commence, originate. 	https://ereimer.net/plautdietsch/pddefns.htm#aunfange
aunfangs	at the beginning, to begin with, initially, primarily. 	https://ereimer.net/plautdietsch/pddefns.htm#aunfangs
Aunfank	m. (pl: s) a beginning, commencement, outset, inception, opening, origin, genesis. 	https://ereimer.net/plautdietsch/pddefns.htm#Aunfank
Aunfaul	m. (pl: e) seizure, attack, fit, stroke. 	https://ereimer.net/plautdietsch/pddefns.htm#Aunfaul
aunfaule	to accost, to attack, to assail. 	https://ereimer.net/plautdietsch/pddefns.htm#aunfaule
aunfeijchte	to moisten. 	https://ereimer.net/plautdietsch/pddefns.htm#aunfeijchte
Aunfenja	m. (pl: sch) beginner, novice. 	https://ereimer.net/plautdietsch/pddefns.htm#Aunfenja
aunfenkjlijch	originally, to begin with, primarily. 	https://ereimer.net/plautdietsch/pddefns.htm#aunfenkjlijch
Au(n)fetrü	f. confidence, trust. 	https://ereimer.net/plautdietsch/pddefns.htm#Au%28n%29fetr%C3%BC
aunfetrüe	to trust, to have confidence in. 	https://ereimer.net/plautdietsch/pddefns.htm#aunfetr%C3%BCe
aunfläje	to accost, to attack, to charge. 	https://ereimer.net/plautdietsch/pddefns.htm#aunfl%C3%A4je
aunfoare	to drop in casually by vehicle; to attack. 	https://ereimer.net/plautdietsch/pddefns.htm#aunfoare
aunfote	to touch; grab, grasp, to take hold of. 	https://ereimer.net/plautdietsch/pddefns.htm#aunfote
aunfräte	to overeat; to nibble at something for the first time. 	https://ereimer.net/plautdietsch/pddefns.htm#aunfr%C3%A4te
Aunfroag	f. (pl: e) a request, inquiry; petition. 	https://ereimer.net/plautdietsch/pddefns.htm#Aunfroag
aunfroage	to request, to question, to enquire, to apply for a job. 	https://ereimer.net/plautdietsch/pddefns.htm#aunfroage
aunfüle	to begin to rot. 	https://ereimer.net/plautdietsch/pddefns.htm#aunf%C3%BCle
aunglottse	to stare or glare at. 	https://ereimer.net/plautdietsch/pddefns.htm#aunglottse
aungnoage	to gnaw or nibble at; see aunfräte. 	https://ereimer.net/plautdietsch/pddefns.htm#aungnoage
aungone	to acquire, to do something silly to cause trouble; to effect, to bear upon. 	https://ereimer.net/plautdietsch/pddefns.htm#aungone
Aungone	n. an occurrence, a happening; a tantrum. 	https://ereimer.net/plautdietsch/pddefns.htm#Aungone
aunhabe	to wear, to have on. 	https://ereimer.net/plautdietsch/pddefns.htm#aunhabe
aunhafte	to affix, to nail or stitch on temporarily. 	https://ereimer.net/plautdietsch/pddefns.htm#aunhafte
Aunhank	m. (pl: Aunhenja) appendage, addition, annex, follower, supporter, a following. 	https://ereimer.net/plautdietsch/pddefns.htm#Aunhank
aunhäwe	to raise, to lift, to introduce a subject of topic. 	https://ereimer.net/plautdietsch/pddefns.htm#aunh%C3%A4we
aunheare	to hear, to listen to. 	https://ereimer.net/plautdietsch/pddefns.htm#aunheare
aunhenje	to hang on, to cleave to. 	https://ereimer.net/plautdietsch/pddefns.htm#aunhenje
aunhenjendet O(nn)jesseffa	n. parasite, sponge. 	https://ereimer.net/plautdietsch/pddefns.htm#aunhenjendet%20O%28nn%29jesseffa
Aunhenjsel	trinket, locket appendage, something that is hung; attachment. 	https://ereimer.net/plautdietsch/pddefns.htm#Aunhenjsel
aunhenklijch	continuance, abutting. 	https://ereimer.net/plautdietsch/pddefns.htm#aunhenklijch
aunhoake	to hook on to. 	https://ereimer.net/plautdietsch/pddefns.htm#aunhoake
aunhole	to tighten, like a belt; to pick up speed, accelerate. 	https://ereimer.net/plautdietsch/pddefns.htm#aunhole
aunhoole	to persist, persevere; to stop, to stop in at. 	https://ereimer.net/plautdietsch/pddefns.htm#aunhoole
aunhoolent	persistent, adamant, determined. 	https://ereimer.net/plautdietsch/pddefns.htm#aunhoolent
aunjäwe	to register, to list. 	https://ereimer.net/plautdietsch/pddefns.htm#aunj%C3%A4we
Au(n)jebott	n. (pl: s) offer. 	https://ereimer.net/plautdietsch/pddefns.htm#Au%28n%29jebott
Au(n)jedenkj	n. (pl: a) memento, remembrance, keepsake, token, souvenir. 	https://ereimer.net/plautdietsch/pddefns.htm#Au%28n%29jedenkj
Au(n)jedneksknoop	m. medallion, medal. 	https://ereimer.net/plautdietsch/pddefns.htm#Au%28n%29jedneksknoop
au(n)jefriet	related by marriage. 	https://ereimer.net/plautdietsch/pddefns.htm#au%28n%29jefriet
au(n)jeheaje	those who belong, relatives. 	https://ereimer.net/plautdietsch/pddefns.htm#au%28n%29jeheaje
au(n)jeholt	tightened; tense, taut. 	https://ereimer.net/plautdietsch/pddefns.htm#au%28n%29jeholt
au(n)jelange	to arrive, to reach a destination. 	https://ereimer.net/plautdietsch/pddefns.htm#au%28n%29jelange
au(n)jenäm	pleasant, attractive, reputable, agreeable, desirable. 	https://ereimer.net/plautdietsch/pddefns.htm#au%28n%29jen%C3%A4m
au(n)jenome	adopted, carried (at a meeting), assumed. 	https://ereimer.net/plautdietsch/pddefns.htm#au%28n%29jenome
au(n)jenome daut	assumed that. 	https://ereimer.net/plautdietsch/pddefns.htm#au%28n%29jenome%20daut
aunjenomna Nome	pseudonym, pen name, alias. 	https://ereimer.net/plautdietsch/pddefns.htm#aunjenomna%20Nome
au(n)jenomna Nome	m. pseudonym. 	https://ereimer.net/plautdietsch/pddefns.htm#au%28n%29jenomna%20Nome
au(n)jespetst	sharpened, brought to a point, like sharpening a pencil. 	https://ereimer.net/plautdietsch/pddefns.htm#au%28n%29jespetst
au(n)jestalt	placed in a position of responsibility; see aunstale. 	https://ereimer.net/plautdietsch/pddefns.htm#au%28n%29jestalt
au(n)jestekjt	lit; see aunstekje. 	https://ereimer.net/plautdietsch/pddefns.htm#au%28n%29jestekjt
au(n)jewande Mood	a rite or a ritual. 	https://ereimer.net/plautdietsch/pddefns.htm#au%28n%29jewande%20Mood
